fecha,modulo,detalle,comentario,solucion,codigo,usuario,soporte,solicitud cliente,fecha_id,modulo_id,detalle_id,comentario_id,solucion_id,codigo_id,usuario_id,soporte_id,solicitud cliente_id
2023-09-03 00:00:00,tiempo extra,al tratar de realizar carga de archivo muestra error,"se revisó datos a cargar, dentro de ventana se mostraba registro ""vacíos"" que estaba afectando","cuando se elimina información, se tiene que eliminar fila/columna por completo, ya que si solo se borra información se queda registro en blanco y aparece error",vacio,vacio,vacio,vacio,51,32,217,195,147,91,91,91,91
13/03/2023,alta plazas,al dar de falta plaza con código 00 en base de datos se almacena 0,el campo del componente estaba leyendo el dato como numero,se realizó ajuste en el archivo. aspa para cambiar el tipo de dato,vacio,vacio,vacio,vacio,52,114,218,196,148,91,91,91,91
14/03/2023,cálculo de nómina,al realizar el cálculo aparece ventana error,error originado por saldo en crédito con numero de decimales muy grande,se ajustó decimales de saldos en créditos para que pueda calcular,vacio,vacio,vacio,vacio,53,23,219,197,149,91,91,91,91
14/03/2023,caratula,al realizar descarga de caratula importe de pagos interbancarios no aparece correcto,"se revisó detalle y en importe neto otros bancos se incluyen los conceptos que tienen captura de cuenta contable, si no aparece con cuenta los excluye, concepto 155 nómina quincenal no tenía captura de cuenta contable",se ingresó dato de cuenta contable para que incluya importe en neto,vacio,vacio,vacio,vacio,53,115,220,198,150,91,91,91,91
14/03/2023,vacaciones,consulta para saber dónde obtener reporte vacaciones y si es necesario donde realizar ajuste en días,vacio,vacio,vacio,vacio,vacio,vacio,53,7,221,91,91,91,91,91,91
14/03/2023,cálculo isr anual,al intentar realizar cálculo se tardó mucho y no pudo realizar descarga,se realizó cálculo desde servidor y se realizó correctamente,se descargaron archivos y enviaron por correo,vacio,vacio,vacio,vacio,53,116,222,199,151,91,91,91,91
14/03/2023,acumulado por concepto,al intentar realizar descarga de ejercicio 2022 abril a diciembre aparece ventana de advertencia,se revisó y detecto que detalle está en validación de código aspe,se quitó validación y se indicó que se podría realizar descarga,vacio,vacio,vacio,vacio,53,117,223,200,152,91,91,91,91
14/03/2023,nómina especial,consulta para proceso de timbrada nómina especial con fecha anterior,se indicó proceso a seguir para poder realizarlo,vacio,vacio,vacio,vacio,vacio,53,60,224,201,91,91,91,91,91
14/03/2023,cancelación de xml,al intentar realizar cancelación aparece advertencia,la advertencia aparece por bloqueo en firewall de red,se indicó liga que debe ser habilitada para que genere el permiso área de ti,vacio,vacio,vacio,vacio,53,118,225,202,153,91,91,91,91
14/03/2023,actualización dato,solicitud para saber dónde realizar ajuste de prima riesgo,vacio,vacio,vacio,vacio,vacio,vacio,53,119,226,91,91,91,91,91,91
14/03/2023,vacaciones,al realizar consulta de vacaciones no aparecen saldos correctos,falta realizar actualización para que se apliquen ajustes,se programará actualización,vacio,vacio,vacio,vacio,53,7,227,203,154,91,91,91,91
14/03/2023,finquita,consulta para saber desde que modulo se puede realizar la consulta de finiquito ya cerrado,vacio,se indicaron ventanas de consulta para verificar información,vacio,vacio,vacio,vacio,53,120,228,91,155,91,91,91,91
14/03/2023,pensión alimenticia,consulta para revisar proceso donde dar de baja registro de pensión capturado de forma errónea,vacio,se indicó opción donde realizar proceso,vacio,vacio,vacio,vacio,53,121,229,91,156,91,91,91,91
14/03/2023,reportes,al realizar descarga de reportes no carga la ventana,"se revisó servidor y todo estaba ""correcto""",se reinició proceso iis para liberar detalle que pueda estar abierto,vacio,vacio,vacio,vacio,53,31,230,204,157,91,91,91,91
15/03/2023,comedor,"detalle con tarjeta de colaborador, no aparece permitida en modulo comedor",se revisó información y todo esta correcto se pidió pantalla con mensaje que aparece en comedor para validar,vacio,vacio,vacio,vacio,vacio,54,54,231,205,91,91,91,91,91
15/03/2023,constancia vacaciones,al descargar constancia muestra datos incorrectos,se revisó consulta de datos y se detectó error en validación de ingreso para tomar días corresponde ejercicio,se ajustó consulta para mostrar dato correcto,vacio,vacio,vacio,vacio,54,86,232,206,158,91,91,91,91
15/03/2023,empleados,al realizar proceso de cambio de puesto no se actualizo dato de numero en hin,movimientos de empleados correspondían a antes del ajuste en sistema,se hicieron movimientos manuales en hin para que registre movimientos con numero de empleado correcto,vacio,vacio,vacio,vacio,54,24,233,207,159,91,91,91,91
16/03/2023,checadas,solicitud descarga de checadas biométrico bromo,registros deben ser descargados desde attendance ya que por conexión no se permite descarga desde sistema,vacio,vacio,vacio,vacio,vacio,55,30,46,46,91,91,91,91,91
16/03/2023,finiquitos,solicitud para cancelar finiquitos y poder generar nuevamente pago con correcciones,vacio,se eliminaron datos de acumulado,vacio,vacio,vacio,vacio,55,29,234,91,160,91,91,91,91
16/03/2023,empleados,consulta por movimiento a empleado por cambio de nómina,"al realizar descarga de archivo dispersión no aparece empleado ya que se cambió de nómina, ¿afectara a acumulación y reportes si se queda el movimiento?",el empleado debe regresar a la nómina en que se le va a pagar el período y una vez que se acumula entonces hacer el cambio,vacio,vacio,vacio,vacio,55,24,235,208,161,91,91,91,91
16/03/2023,reporte comparativo,al realizar descarga de reporte comparativo nómina actual contra anterior no aparece información,se revisó detalle y se origina ya que el período de nómina 10 se acumuló sin datos calculados,"se debe ""replicar"" el cálculo desde un archivo de respaldo para subir históricos",vacio,vacio,vacio,vacio,55,122,236,209,162,91,91,91,91
17/03/2023,recibos portal,al consultar recibos de pago en portal colaboradores aparece con inconsistencias,en portal local aparece con dato erróneo en sueldo y con logotipos de sika,se realizó actualización a proyecto y a procedimiento de consulta,vacio,vacio,vacio,vacio,56,123,237,210,163,91,91,91,91
17/03/2023,finiquitos,"se realizó acumulación errónea de finiquito, solicitud para solo eliminar concepto duplicado",vacio,se eliminó manualmente concepto de pago finiquito,vacio,vacio,vacio,vacio,56,29,238,91,164,91,91,91,91
17/03/2023,cancelación de xml,al realizar cancelación la ventana de advertencia no muestra dato,se revisó tablas y el movimiento se generó correctamente,vacio,vacio,vacio,vacio,vacio,56,118,239,211,91,91,91,91,91
17/03/2023,finiquitos,al intentar excluir crédito de tabla para que no se muestre en reporte marca error,vacio,para descargar el reporte primero se debe desmarcar el préstamo y después consultar el reporte para que no aparezca advertencia,vacio,vacio,vacio,vacio,56,29,240,91,165,91,91,91,91
21/03/2023,constancias,al tratar de imprimir constancia marca error y no permite visualización,"se revisó proceso de consulta de datos, al pasar procedimiento faltaba función utilizada en el mismo",se agregó función para que se mostraran los datos de forma correcta,vacio,vacio,vacio,vacio,57,124,241,212,166,91,91,91,91
21/03/2023,acceso al sistema,"problemas para acceder al sistema, se queda cargando",vacio,se reinició servicio de iis,vacio,vacio,vacio,vacio,57,71,242,91,76,91,91,91,91
21/03/2023,acceso al sistema,"problemas para acceder al sistema, se queda cargando",vacio,se reinició servicio de iis,vacio,vacio,vacio,vacio,57,71,242,91,76,91,91,91,91
21/03/2023,timbrado,revisión de dudas en proceso validador versión 4.0 en timbrado de nómina,se revisó configuración por error donde indica que tipo régimen no coincide,"se validó y configuración del empleado es correcta, se realiza ajuste en código por valores fijos",vacio,vacio,vacio,vacio,57,17,243,213,167,91,91,91,91
21/03/2023,timbrado finiquito,"se detectó inconsistencia en empleado que en sistema esta timbrado, pero no aparece en sat","se validó proceso y el empleado está correcto, el xml no aparece reflejado, se determina que se timbro en ambiente prueba o fue invalido en set",se debe timbrar de nueva cuenta y validar que es correcto para cancelar el sistema el anterior,vacio,vacio,vacio,vacio,57,125,244,214,168,91,91,91,91
21/03/2023,acumulación,"al realizar proceso de acumulación equipo se ""bloqueo"", solicitud para revisar proceso","se revisó status de nómina, se acumuló correctamente y quedo en histórico","proceso de inicializar campos no se ejecutó, se realizó manualmente",vacio,vacio,vacio,vacio,57,80,245,215,169,91,91,91,91
22/03/2023,prima vacacional,solicitud para configurar pago de prima vacacional en período abierto,se realizó la configuración del ítem para tomar días indicados,se envió listado con plazas y días a pagar para validación,vacio,vacio,vacio,vacio,58,126,246,216,170,91,91,91,91
22/03/2023,timbrado 4.0,al realizar proceso de timbrado desde nómina anterior aparece error donde indica que nombre esta incorrecto,"el ""orden"" del nombre no está actualizado",se realizó cambio en procedimiento para que muestre dato correcto,vacio,vacio,vacio,vacio,58,127,247,217,171,91,91,91,91
22/03/2023,timbrado 4.0,solicitud para activar proceso timbrado con nueva versión,vacio,se realizó ajuste en configuración para aplicar cambio,vacio,vacio,vacio,vacio,58,127,248,91,172,91,91,91,91
23/03/2023,checadas,solicitud descarga de checadas biométrico bromo,registros deben ser descargados desde attendance ya que por conexión no se permite descarga desde sistema,vacio,vacio,vacio,vacio,vacio,59,30,46,46,91,91,91,91,91
23/03/2023,finiquitos,solicitud para cancelar finiquitos y poder generar nuevamente pago con correcciones,proceso se debe realizar manual ya que no tienen opción habilitada en sistema,"se realizó ""reactivación"" de empleados dentro de modulo finiquitos",vacio,vacio,vacio,vacio,59,29,234,218,173,91,91,91,91
23/03/2023,acceso al sistema,"no le permite ingresar a sistema, se queda cargando",vacio,se reinició servicio de iis,vacio,vacio,vacio,vacio,59,71,249,91,76,91,91,91,91
23/03/2023,constancias,al intentar realizar consulta de formato aparece error en pantalla de reporte,al realizar la consulta tarda en visualizar la información ya que el formato contiene solo imágenes,al reiniciar el iis se mostró sin problemas,vacio,vacio,vacio,vacio,59,124,250,219,174,91,91,91,91
23/03/2023,tiempo extra,al intentar realizar la carga de tiempo extra aparece ventana de advertencia que se debe verificar la información del formato,el archivo que se intenta subir viene con formato y formulado,se realizó la copia de la información sin formato a otro archivo nuevo para que se pueda cargar,vacio,vacio,vacio,vacio,59,32,251,220,175,91,91,91,91
23/03/2023,vacaciones,al realizar captura de días de vacaciones el importe a pagar aparece incorrecto,"se revisó configuración y cálculo del sistema, este aparece correcto, usuario no consideraba la parte proporcional al séptimo día en el concepto de vacaciones, al incluirlo valor calculado manual coincide con sistema",vacio,vacio,vacio,vacio,vacio,59,7,252,221,91,91,91,91,91
23/03/2023,vacaciones,empleados con captura de días de vacaciones no se les refleja pago,"se revisó información y dato si aparece correctamente, se solicitó número de empleado para validar",usuario informo que fue confusión y datos si aparecen correctos,vacio,vacio,vacio,vacio,59,7,253,222,176,91,91,91,91
23/03/2023,reporte comparativo,consulta para realizar descarga de comparativo de dos nóminas ya acumuladas,usuario requiere realizar descarga,se indicó menú en el cual puede realizar la descarga de dicho reporte en menú reportes - reportes de nóminas anteriores - comparativo caratula,vacio,vacio,vacio,vacio,59,122,254,223,177,91,91,91,91
23/03/2023,datos generales,al realizar actualización de datos generales aparece ventana advertencia,"advertencia mostrada por datos contacto, en sección no se aceptan acentos ni ñ",se realizó la captura modificando la letra ñ por n para que permita almacenar,vacio,vacio,vacio,vacio,59,128,255,224,178,91,91,91,91
23/03/2023,contratos,solicitud para ajuste en contratos,"solicitud de cambios por correo, ajuste en clausulas",vacio,vacio,vacio,vacio,vacio,59,20,256,225,91,91,91,91,91
23/03/2023,dispersión de pago,al intentar realizar descarga de formato dispersión aparece ventana de error,"se realizó proceso desde todas las razones sociales y no mostro ningún error, se preguntó a usuario datos de selección",vacio,vacio,vacio,vacio,vacio,59,129,257,226,91,91,91,91,91
24/03/2023,vacaciones,solicitud para agregar reporte visualización con saldo vacaciones,vacio,se agregó formato en diseño de reportes,vacio,vacio,vacio,vacio,60,7,258,91,179,91,91,91,91
24/03/2023,acceso al sistema,"no le permite ingresar a sistema, se queda cargando",después de un tiempo pudo ingresar sin problemas,vacio,vacio,vacio,vacio,vacio,60,71,249,227,91,91,91,91,91
25/03/2023,empleados,solicitud para ajuste en dato código portal en empleado baja,desde sistema no se permite realizar ajuste a datos generales en colaborador baja,se realizó ajuste manual a datos,vacio,vacio,vacio,vacio,61,24,259,228,180,91,91,91,91
27/03/2023,usuarios portal,consulta para saber si es posible que se realice cambio de contraseña en portal de usuarios,solo puede ser actualizado desde red local sika ya que desde fuera solo son datos de consulta,se realizo la indicación del proceso que se debe seguir para realizar los cambios,vacio,vacio,vacio,vacio,62,130,260,229,181,91,91,91,91
27/03/2023,validador cfdi 4.0,consulta por error regresado en validador,vacio,se reenvió correo con especificación de errores,vacio,vacio,vacio,vacio,62,131,261,91,182,91,91,91,91
27/03/2023,empleados,al ingresar a ventana de movimientos a activos aparece ventana de error,error originado porque empresa tiene dada de alta variable con mismo nombre que ítem global de sistema en nueva versión actualizada,se realizó el cambio de nombre a la variable del sistema ya que obtenía los mismos datos que el ítem,vacio,vacio,vacio,vacio,62,24,262,230,183,91,91,91,91
27/03/2023,finiquitos,al querer realizar la consulta de finiquito aparece ventana de error,error originado porque empresa tiene dada de alta variable con mismo nombre que ítem global de sistema en nueva versión actualizada,se realizó el cambio de nombre a la variable del sistema ya que obtenía los mismos datos que el ítem,vacio,vacio,vacio,vacio,62,29,263,230,183,91,91,91,91
27/03/2023,validador cfdi 4.0,consulta sobre proceso de validación de cfdi desde sistema para versión 4.0,vacio,se indicó que proceso era opcional y la funcionalidad del mismo,vacio,vacio,vacio,vacio,62,131,264,91,184,91,91,91,91
27/03/2023,finiquitos,al realizar consulta de empleado con préstamo aparece ventana de error al querer desmarcar descuento,"detalle originado en código, se debe pasar a desarrollo para validación","se indicó proceso que se debe seguir para ""saltar"" ventana de error y poder exportar documento correctamente",vacio,vacio,vacio,vacio,62,29,265,231,185,91,91,91,91
27/03/2023,asignación plazas,al realizar la asignación de plazas el sistema muestra advertencia por período de asignación,"las plazas no se pueden asignar a más de un colaborador con un período ""igual"" o que cubra ciertos días, deben de ser asignados en períodos que no se ""empalmen""","se mandó información de movimiento de asignación con la que se ""empalmaba"" datos",vacio,vacio,vacio,vacio,62,132,266,232,186,91,91,91,91
28/03/2023,dia festivo,consulta para validar campo complementario en el que se sube valor de horas para pago en concepto de día festivo,vacio,se indicó proceso a seguir,vacio,vacio,vacio,vacio,63,133,267,91,104,91,91,91,91
28/03/2023,nómina especial,"detalle al realizar nómina especial de empleado dado de baja, no aparece información en nómina",al revisar la información el detalle se originó de hacer la carga de información a un empleado distinto al que se está calculando,hacer el ajuste de los datos al empleado correcto,vacio,vacio,vacio,vacio,63,60,268,233,187,91,91,91,91
28/03/2023,configuración,solicitud para ajuste en configuraciones ya que se requiere agregar 4 turnos más al sistema,"los ajustes afectan a modulo cálculo de días, se debe considerar información de comedor para completar datos",se realizaron ajustes solicitados en configuración de turnos,vacio,vacio,vacio,vacio,63,8,269,234,188,91,91,91,91
28/03/2023,validador cfdi 4.0,detalles en validación de datos empresa valmur desarrollo,dentro de sistema la versión publicada no valida de forma correcta los datos de tipo contrato contra tipo régimen,se generó proceso desde versión desarrollo a su bd para enviar información completa,vacio,vacio,vacio,vacio,63,131,270,235,189,91,91,91,91
28/03/2023,finiquitos,consulta para proceso a seguir captura de descuento pensión alimenticia en liquidación,si el concepto no existe debe ser agregado para captura de importe descuento,vacio,vacio,vacio,vacio,vacio,63,29,271,236,91,91,91,91,91
29/03/2023,finiquitos,al querer realizar el proceso de efectuar baja aparece ventana de error,se revisó proceso completo en bd de respaldo y se aplicó de forma correcta,se indicó que se intentara realizar el proceso para comprobar que era problema de conexión o datos,vacio,vacio,vacio,vacio,64,29,272,237,190,91,91,91,91
29/03/2023,reporte vacaciones,al realizar la revisión de datos se detectaron empleados con información errónea,empleados con detalle son los que traen período de vacaciones iniciado en ejercicio 2022 y terminando en 2023,se agregó ajuste en proceso para no incluir períodos no corresponden en reporte y ventana de vacaciones,vacio,vacio,vacio,vacio,64,134,273,238,191,91,91,91,91
29/03/2023,despensa,revisión de tope de despensa,el tope correcto debe estar configurado a una por días a 3.4 y el redondeo debe ser hacia abajo,se realizó ajuste en formulas,vacio,vacio,vacio,vacio,64,135,274,239,192,91,91,91,91
29/03/2023,finiquitos,solicitud para dar de alta concepto pensión alimenticia en modulo finiquitos,vacio,se agregó concepto solicitado a nóminas,vacio,vacio,vacio,vacio,64,29,275,91,193,91,91,91,91
29/03/2023,reportes,al intentar descargar el reporte de comparativo del sistema aparece ventana con error,el error es originado ya que la tabla de datos que llena los gris lleva el mismo nombre de otro formulario y no se están limpiando los datos al ingresar a un nuevo formulario,se le indicó a usuario que cerrara sesión e iniciara de nueva cuenta para que se restablecieran las variables,vacio,vacio,vacio,vacio,64,31,276,240,194,91,91,91,91
29/03/2023,configuración,revisión de configuración concepto sueldo y día festivo laborado,"se comentó que conceptos no mostraban la información correcta, se indicó configuración que se determinó ya que sistema mostraba datos según lo configurado",se indicaron ajustes a realizar y se ajustaron las formulas,vacio,vacio,vacio,vacio,64,8,277,241,195,91,91,91,91
29/03/2023,reportes,consulta para saber si existe reporte para consulta de listado hijos colaboradores,"se indicó existencia de reporte, usuario no tenía permisos de visualización",se le indicó a usuario como dar permisos para poder visualizar el reporte,vacio,vacio,vacio,vacio,64,31,278,242,196,91,91,91,91
29/03/2023,timbrado 4.0,"al realizar timbrado en empresa valmur desarrollo, se consultó cfdi, pero arroja que no existe","se revisó información y esta correcta en sat, se determinó que el detalle se presenta en el servicio de consulta utilizado en sistema",se pasó solicitud de revisión a desarrollo,vacio,vacio,vacio,vacio,64,127,279,243,197,91,91,91,91
30/03/2023,checadas,solicitud descarga de checadas de ambos biométricos,registros deben ser descargados desde attendance ya que por conexión no se permite descarga desde sistema,vacio,vacio,vacio,vacio,vacio,65,30,280,46,91,91,91,91,91
30/03/2023,timbrado de nómina,al intentar timbrar registros con incapacidad aparece advertencia donde indica que no se encuentra nodo,"al revisar proceso de generar xml aparecen los datos, pero el código no genera nodo",se realizaron ajustes en desarrollo para que muestre el dato completo,vacio,vacio,vacio,vacio,65,67,281,244,198,91,91,91,91
30/03/2023,timbrados finiquitos,al intentar timbrar el finiquito aparece ventana de error,el detalle es originado a un campo que es requerido en el proceso de timbrado que no está apareciendo en la consulta de datos,se agregó el dato faltante para poder avanzar en proceso y se hizo ajuste en código para variable no declarada,vacio,vacio,vacio,vacio,65,2,282,245,199,91,91,91,91
30/03/2023,contratos,"al realizar la impresión del contrato aparece cláusula de la quinca a la décima, se ""salta"" los datos de una pagina","se revisó formato y si tiene cargada información, se ""ajusto"" tamaño de caja con texto para tomar espacio de hoja",vacio,vacio,vacio,vacio,vacio,65,20,283,246,91,91,91,91,91
30/03/2023,horas extras,al realizar carga de tiempo extra no se ve reflejado el pago,"se almacena el movimiento de horas, pero no actualiza el valor del campo complementario.",vacio,vacio,vacio,vacio,vacio,65,136,284,247,91,91,91,91,91
30/03/2023,empleados,al intentar realizar modificación en datos de empleado aparece ventana de error,error originado porque dato obligatorio en captura viene sin valor,se indicó a usuario que debía seleccionar dato en el campo para poder avanzar en modificación,vacio,vacio,vacio,vacio,65,24,285,248,200,91,91,91,91
31/03/2023,timbrado 4.0,solicitud para activar proceso timbrado con versión 4.0,cambio en configuración de publicación,vacio,vacio,vacio,vacio,vacio,66,127,286,249,91,91,91,91,91
31/03/2023,reingreso,al intentar realizar reingreso de colaborador aparece ventana de advertencia,se revisó detalle y se detectó origen en procesamiento almacenado,se pasaron ajustes a cliente para intentar realizar reingreso,vacio,vacio,vacio,vacio,66,137,287,250,201,91,91,91,91
31/03/2023,acumulación,"al realizar el proceso de acumulación se quedó ""congelado""","al revisar el servidor este no estaba ""trabajando"" por lo que se determinó que se canceló el proceso por comunicación",se debe cerrar el acceso por completo e iniciar de nuevo para ejecutarlo nuevamente,vacio,vacio,vacio,vacio,66,80,288,251,202,91,91,91,91
31/03/2023,póliza contable,al realizar nómina especial e intentar generar el archivo de póliza no aparece registro,no lo muestra ya que es un empleado baja y no contaba con dato de centro de costo asignado,se asignó dato de forma interna para poder descargar póliza,vacio,vacio,vacio,vacio,66,4,289,252,203,91,91,91,91
31/03/2023,acumulación,"al realizar el proceso de acumulación se quedó ""congelado""","al revisar el servidor este no estaba ""trabajando"" por lo que se determinó que se canceló el proceso por comunicación",se debe cerrar el acceso por completo e iniciar de nuevo para ejecutarlo nuevamente,vacio,vacio,vacio,vacio,66,80,288,251,202,91,91,91,91
31/03/2023,cálculo,al realizar cálculo de nómina no aparece importe de compensación en colaborador,"se detecto que el colaborador se dio de alta ""doble"" con distinto número, se había asignado compensación a registro erróneo",se solicitó eliminar registro de empleado erróneo para no tener información errónea,vacio,vacio,vacio,vacio,66,77,290,253,204,91,91,91,91
31/03/2023,configuración,solicitud para ajuste en configuración de pago bono,cuando colaborador tenga falta injustificada no realizar el pago del concepto,se creó ítem con requerimientos y se ajustó la configuración base del concepto,vacio,vacio,vacio,vacio,66,8,291,254,205,91,91,91,91
31/03/2023,portal colaboradores externo,al ingresar aparece pantalla de error,"se revisó detalle desde portal local y externo, pero no se detectó detalle","al revisar con usuario el detalle aparecía en la forma en la que abre la pantalla, intenta abrir directo la ventana de consulta y debe ingresar desde link principal.",vacio,vacio,vacio,vacio,66,138,292,255,206,91,91,91,91
31/03/2023,datos acumulados,al realizar revisión de datos acumulados aparecen totales erróneos,"se revisó información y error se debió a proceso de acumulación ""doble"" por error en proceso de acumulación",se eliminó período acumulado de forma errónea para que solo quedara información completa de pago,vacio,vacio,vacio,vacio,66,139,293,256,207,91,91,91,91
2023-01-04 00:00:00,póliza contable,al intentar exportar datos de póliza contable no aparecen finiquitos y en reportes acumulados si los muestra,los finiquitos no se almacena dato de centro de costo por ese motivo los excluye,"se indicó dato en tabla y se exporto archivo, se realizó ajuste en procedimiento que acumula finiquito para incluir dato",vacio,vacio,vacio,vacio,67,4,294,257,208,91,91,91,91
2023-01-04 00:00:00,finiquitos,al realizar descarga de reporte aparece error,error originado en proceso de ajuste en tabla de créditos,se paso ajuste a desarrollo,vacio,vacio,vacio,vacio,67,29,295,258,209,91,91,91,91
2023-01-04 00:00:00,costo total de nómina,al realizar descarga a detalle gravado exento de finiquitos marca error,al hacer la revisión la funcionalidad no está aplicada correctamente,se hicieron ajustes en proceder para que se descargue desde replica para envió,vacio,vacio,vacio,vacio,67,34,296,259,210,91,91,91,91
2023-03-04 00:00:00,checa-t,se solicita realizar ajuste en formato de hora en registros de checada para poder identificar empleados con t unos de 12 horas cual corresponde a la entrada y cual a la salida,"en base de datos formato de hora correcto, se requiere hacer ajuste en ventana para visualización con formato 24 horas",se realizo ajuste en ventana de sistema para mostrar registros con formato 24 horas,vacio,vacio,vacio,vacio,68,140,297,260,211,91,91,91,91
2023-03-04 00:00:00,reporte,solicitud para agregar reporte donde se pueda visualizar registros de personal a prueba,mostrar registros por período mensual en donde se cumpla el período de 90 días desde su ingreso,se agregó reporte en visor reportes diseñados para descarga de reporte,vacio,vacio,vacio,vacio,68,16,298,261,212,91,91,91,91
2023-03-04 00:00:00,actualización confit,ajuste en configuración por errores detectados en póliza contable y costo total acumulado,se realizó la validación de datos para detectar finiquitos acumulados sin relación a centro de costo.,se actualizo histórico con datos correctos se pasaron procedimientos ajustados por detalles detectados,vacio,vacio,vacio,vacio,68,141,299,262,213,91,91,91,91
2023-04-04 00:00:00,turnos,consulta para saber cómo realizar cambio en nuevos turnos en sistema,"se comentó que no se había ""aplicado"" configuración ya que no se recibió confirmación, se solicitó correo para cargar cambios a sistema",se aplico configuración en sistema al recibir correo,vacio,vacio,vacio,vacio,69,142,300,263,214,91,91,91,91
2023-04-04 00:00:00,vales despensa,consulta para funcionalidad en pago de vales de despensa para pagar cantidad distinta a colaborador,"se revisó configuración y se indicó campo en el que se debe subir valor para ""sumar “valor extra a importe calculado en sistema",vacio,vacio,vacio,vacio,vacio,69,61,301,264,91,91,91,91,91
2023-04-04 00:00:00,prima dominical,"solicitud de configuración para agregar pago ""automático"" de prima dominical en personal de turno y d",se agregó configuración a concepto para incluir pago a personal de turno definido,vacio,vacio,vacio,vacio,vacio,69,143,302,265,91,91,91,91,91
2023-04-04 00:00:00,cálculo,al realizar cálculo de nómina no aparecen empleados y/o conceptos de pago en reportes,"se revisó configuración y configuración agregada de turnos no se ""aplico"" de forma completa",se aplicó cambio para visualización correcta,vacio,vacio,vacio,vacio,69,77,303,266,215,91,91,91,91
2023-04-04 00:00:00,comedor,detalle con tarjetas ya que no se están registrando,"se revisó configuración y esta correcta en sistema, se indicó que se asara de nueva cuenta tarjeta y ya pasaron 2 de las 3 reportadas, se validó información de horario en hik para determinar detalle","se solicitó ajuste en configuración de hik central para que no ""boten"" checadas por no coincidir con horarios",vacio,vacio,vacio,vacio,69,54,304,267,216,91,91,91,91
2023-04-04 00:00:00,checa-t,"checadores hicieron cambio de horario, hay que ajustar registros.","se solicitó hora de cambio en servidor para poder tomar parámetro de filtro para ajuste en registros, actualizar registros una vez que se ajustó la hora de los biométricos.","se realizo epate de datos para ""restar"" una hora a registro",vacio,vacio,vacio,vacio,69,140,305,268,217,91,91,91,91
2023-04-04 00:00:00,tiempo extra,al subir archivo de tiempo extra no distribuye datos de forma correcta,"empleados con tiempo extra alto manda todo a pago dobles, no separa a triples",se genero archivo para ajuste y se envió a usuario para carga,vacio,vacio,vacio,vacio,69,32,306,269,218,91,91,91,91
2023-04-04 00:00:00,costo total de nómina,al intentar descargar archivo aparece ventana de error,aparece error en función de datos cesantía y vejez,"al intentar crearla marco error, pero no era por función existente, se había creado proced con mismo nombre, se eliminó y se creó función de forma correcta",vacio,vacio,vacio,vacio,69,34,307,270,219,91,91,91,91
2023-05-04 00:00:00,cheka-t,"al revisar datos de checadas del día de hoy aparecen con la hora errónea, el checador está correcto","detalle originado ya que en checador manda correcto horario, pero en hik central lo ""mueve"" y al llegar a bd dad llega incorrecto",se solicitó ajuste en configuración de hik central para que pase el dato correcto,vacio,vacio,vacio,vacio,70,144,308,271,220,91,91,91,91
2023-05-04 00:00:00,cheka-t,al revisar datos de checadas todos los registros de la semana aparecen con una hora menos,"detalle originado ya que en checador manda correcto horario, pero en hik central lo ""mueve"" y al llegar a bd dad llega incorrecto",se solicitó ajuste en configuración de hik central para que pase el dato correcto,vacio,vacio,vacio,vacio,70,144,309,271,220,91,91,91,91
2023-05-04 00:00:00,baja empleado,al realizar baja de empleado ventana se queda cargando,"se revisó configuración y faltaba parámetro en insert de tabla, usuario ""dos"" pudo realizar el movimiento son problema",se agregó parámetro faltante,vacio,vacio,vacio,vacio,70,145,310,272,221,91,91,91,91
2023-05-04 00:00:00,acumulado de nómina,al realizar descarga de caratula en período ya acumulado no coincide con totales,se revisó registros de proceso y se dio de alta nuevo concepto y se calculó la nómina antes de acumular por lo que se incluyó importe,"se solicitó ""eliminar"" concepto nuevo de acumulación para que cuadre nómina con datos finales",vacio,vacio,vacio,vacio,70,146,311,273,222,91,91,91,91
2023-05-04 00:00:00,empleados,solicitud de cambio registro patronal en colaborador por asignación errónea,se solicitó cambio de dato por captura errónea,se realizo ajuste manual,vacio,vacio,vacio,vacio,70,24,312,274,223,91,91,91,91
2023-10-04 00:00:00,recibos de pago,"se indicó detalle en saldo fondo de ahorro, al enviar recibo de sem 14 aparece mismo saldo que en recibo enviado en sem 13","se validó información aparece correcta, el detalle se presentó en los históricos, al acumular la nómina no estaba ""completa"" se debe cargar la información faltante",se solicitó archivo costo total para poder realizar la carga de la información completa,vacio,vacio,vacio,vacio,71,70,313,275,224,91,91,91,91
2023-11-04 00:00:00,reingreso de empleado,revisión de proceso reingreso empleado por error al realizar el movimiento,aparecía error por falta de captura en campos origen del empleado,se agregó validación para campos vacíos muestren valor determinado y se almacene movimiento,vacio,vacio,vacio,vacio,72,147,314,276,225,91,91,91,91
2023-11-04 00:00:00,nómina especial,"apoyo para generar nómina especial con pago de conceptos finiquito, una vez cargados reportes no mostraban información",detalle en proceso de selección y filtros de información dentro de ventana nómina especial,se indicó proceso a seguir en cada uno de los puntos para poder realizar el proceso correcto,vacio,vacio,vacio,vacio,72,60,315,277,226,91,91,91,91
